usp_category,usp_class,usp_drug,kegg_id_drug,drug_example,kegg_id_drug_example,nomenclature
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine,D00300,(JP17/INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine hydrochloride,D00669,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine salicylate,D02419,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine tannate,D03285,(JP17)
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine laurylsulfate,D03360,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,DG00390,diphenhydramine citrate,D03854,(USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,DG00912,hydroxyzine,D08054,(INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,DG00912,hydroxyzine hydrochloride,D00672,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,DG00912,hydroxyzine pamoate,D01096,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine,D00494,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine hydrochloride,D00480,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine teoclate,D01242,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine methylenedisalicylate,D03290,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine maleate,D08432,
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,DG00385,promethazine hibenzate,D08768,
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",beclomethasone,DG00097,beclomethasone dipropionate,D00689,(USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",budesonide,,budesonide,D00246,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",ciclesonide,,ciclesonide,D01703,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,DG01040,flunisolide,D00324,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,DG01040,flunisolide acetate,D04214,(USAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,DG00420,fluticasone,D07981,(INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,DG00420,fluticasone propionate,D01708,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,DG00420,fluticasone furoate,D06315,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,DG00419,mometasone,D08227,(INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,DG00419,mometasone furoate,D00690,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,DG00419,mometasone furoate hydrate,D03325,(JAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,DG00010,triamcinolone,D00385,(JP17/USP/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,DG00010,triamcinolone acetonide,D00983,(JP17/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,DG00010,triamcinolone diacetate,D00984,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,DG00010,triamcinolone hexacetonide,D00985,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,DG00010,triamcinolone acetonide sodium phosphate,D06216,(USAN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,DG01066,montelukast,D08229,(INN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,DG01066,montelukast sodium,D00529,(JP17/USAN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zafirlukast,,zafirlukast,D00411,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zileuton,,zileuton,D00414,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",aclidinium,,aclidinium bromide,D08837,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",ipratropium,,ipratropium bromide,D02212,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",tiotropium,,tiotropium bromide hydrate,D01929,(JAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,,albuterol,D02147,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,,albuterol sulfate,D00683,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,DG01233,arformoterol,D07463,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,DG01233,arformoterol tartrate,D02981,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine,D00124,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine hydrochloride,D01386,(JP17/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,DG00227,ephedrine sulfate,D04018,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine,D00095,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine hydrochloride,D00996,(JAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,DG00013,epinephrine bitartrate,D02149,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol,D07990,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol fumarate,D01373,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,DG01052,formoterol fumarate hydrate,D05277,(JP17)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,DG01057,indacaterol,D09318,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,DG01057,indacaterol maleate,D09319,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol hydrochloride,D02281,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol sulfate,D04701,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,DG01235,levalbuterol tartrate,D04703,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,,orciprenaline,D08300,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,,metaproterenol polistirex,D04954,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,,metaproterenol sulfate,D00685,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,DG01051,salmeterol,D05792,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,DG01051,salmeterol xinafoate,D00687,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,DG01046,terbutaline,D08570,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,DG01046,terbutaline sulfate,D00688,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,ivacaftor,,ivacaftor,D09916,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,DG00608,tobramycin,D00063,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,DG00608,tobramycin sulfate,D02542,(USP)
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,cromolyn,DG00098,cromolyn sodium,D00526,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,DG01062,aminophylline,D00227,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,DG01062,aminophylline hydrate,D05429,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",dyphylline,,dyphylline,D00691,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline,D00371,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline sodium acetate,D01712,(JAN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline,D06103,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,theophylline sodium glycinate,D06104,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,DG01061,diisobutylaminobenzoyloxypropyl theophylline,D09806,(JAN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",roflumilast,,roflumilast,D05744,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,ambrisentan,,ambrisentan,D07077,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,DG00266,bosentan,D07538,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,DG00266,bosentan,D01227,(USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,macitentan,,macitentan,D10135,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,DG00484,sildenafil,D08514,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,DG00484,sildenafil citrate,D02229,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,tadalafil,,tadalafil,D02008,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,DG00157,epoprostenol,D00106,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,DG00157,epoprostenol sodium,D01337,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,DG00158,iloprost,D02721,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,DG00158,iloprost tromethamine,D08065,
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,DG00161,treprostinil,D06213,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,DG00161,treprostinil monosodium salt,D08628,
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,riociguat,,riociguat,D09572,(JAN/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,DG01069,acetylcysteine,D00221,(JP17/USP/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,DG01069,acetylcysteine sodium salt,D07554,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",budesonide/formoterol fumarate,,budesonide - formoterol fumarate dihydrate mixt,D09595,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone furoate/vilanterol trifenatate,,fluticasone furoate - vilanterol trifenatate mixt,D10501,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone propionate/salmeterol,,salmeterol xinafoate - fluticasone propionate mixt,D08699,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetryzoline,D08578,(INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetrahydrozoline nitrate,D00756,(JAN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,DG01030,tetrahydrozoline hydrochloride,D01023,(JAN/USP)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam,D00329,(JAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam hydrochloride,D00695,(USP)
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,DG00919,flurazepam hydrochloride,D01408,(JP17)
Sleep Disorder Agents,GABA Receptor Modulators,temazepam,,temazepam,D00370,(USP/INN)
Sleep Disorder Agents,GABA Receptor Modulators,eszopiclone,,eszopiclone,D02624,(JAN/USAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,zaleplon,,zaleplon,D00530,(JAN/USAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,DG00922,zolpidem,D08690,(INN)
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,DG00922,zolpidem tartrate,D00706,(JP17/USAN)
Sleep Disorder Agents,"Sleep Disorders, Other",armodafinil,,armodafinil,D03215,(USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,DG00937,doxepin,D07875,(INN)
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,DG00937,doxepin hydrochloride,D00814,(USP)
Sleep Disorder Agents,"Sleep Disorders, Other",modafinil,,modafinil,D01832,(JAN/USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",ramelteon,,ramelteon,D02689,(JAN/USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",sodium oxybate,,sodium oxybate,D05866,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferasirox,,deferasirox,D03669,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferiprone,,deferiprone,D07416,(USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,DG00763,penicillamine,D00496,(JAN/USP/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,DG00763,penicillamine hydrochloride,D08330,
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,sodium polystyrene sulfonate,,sodium polystyrene sulfonate,D03263,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,succimer,,succimer,D00572,(USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,tolvaptan,,tolvaptan,D01213,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,trientine,,trientine hydrochloride,D00736,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,,ammonium chloride,D01139,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,,ammonium carbonate,D02919,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,,ammonium phosphate,D02921,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,,ammonium sulfate,D08853,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,carglumic acid,,carglumic acid,D07130,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,,chromic chloride,D03479,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,,chromic chloride cr 51,D03480,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,,chromic phosphate cr 51,D03481,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,,chromic phosphate p 32,D03482,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,,sodium fluoride,D00943,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,,silver diammine fluoride,D01502,(JAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,,sodium fluoride f 18,D05860,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,,stannous fluoride,D05919,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium aluminometasilicate,D03242,(JAN/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium aluminum silicate,D04833,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium l-aspartate,D02026,(JAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium carbonate,D01446,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium chloride,D04834,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium citrate,D03265,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium gluconate,D04835,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium hydroxide,D00731,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium oxide,D01167,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium phosphate,D04836,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium salicylate,D00827,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium silicate,D04839,(JP17/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium sulfate,D01108,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium stearate,D02189,(JP17/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,,magnesium trisilicate,D03271,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,,manganese chloride,D04852,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,,manganese gluconate,D04853,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,,manganese sulfate,D04854,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium acetate,D01154,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium bicarbonate,D02077,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium carbonate,D02038,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium chloride,D02060,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium citrate,D05578,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium gluconate,D01298,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,"potassium phosphate, monobasic",D02050,(JAN/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,"potassium phosphate, dibasic",D02403,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,,potassium metaphosphate,D05582,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium citrate and sodium citrate,,potassium citrate - sodium citrate hydrate mixt,D05624,
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,selenium,,selenium sulfide,D05815,(USP)
